"Comment";"FlowWords";"Flow";"cellComment";"DiscNumber";"Area";"Mean";"StdDev";"Mode";"Min";"Max";"X";"Y";"XM";"YM";"Perim.";"BX";"BY";"Width";"Height";"Major";"Minor";"Angle";"Circularity";"Feret";"IntDen";"Median";"Skew";"Kurt";"%Area";"RawIntDen";"Slice";"FeretX";"FeretY";"FeretAngle";"MinFeret";"Aspect.Ratio";"Roundness";"Solidity"
;;1;7;"FlowC";1136.538;65.434;111.376;0;0;255;64.613;162.078;65.249;161.777;216.302;27.39;137.672;81.45;58.625;92.394;15.662;148.092;0.305;98.653;74367.939;0;1.115;-0.758;25.66;1288260;0;27.39;139.594;144.917;20.466;5.899;0.17;0.791
;;1;8;"FlowC";705.718;47.663;99.414;0;0;255;29.869;101.948;27.867;101.662;151.346;0;92.742;64.872;18.741;68.781;13.064;171.567;0.387;66.454;33636.33;0;1.606;0.58;18.691;582675;0;0;95.385;167.471;13.472;5.265;0.19;0.924
;;1;9;"FlowC";1446.88;60.828;34.098;41;2;255;113.004;175.837;111.935;175.012;200.11;74.482;153.049;77.846;50.936;81.78;22.527;147.7;0.454;92.767;88010.374;55;1.44;3.452;100;1524585;0;74.482;153.289;147.051;25.45;3.63;0.275;0.902
;;1;10;"FlowC";1330.733;255;0;255;255;255;79.546;172.356;79.546;172.356;283.888;27.871;137.432;114.607;73.521;138.858;12.202;147.139;0.207;133.761;339336.841;255;"NaN";"NaN";100;5878260;0;28.351;139.354;148.366;16.694;11.38;0.088;0.715
;;1;11;"FlowC";716.282;61.319;36.882;40;2;251;36.611;181.151;37.261;181.533;123.03;8.169;167.465;49.495;26.669;43.756;20.843;168.006;0.595;51.123;43921.857;56;1.104;1.879;100;760849;0;8.169;178.998;164.461;24.506;2.099;0.476;0.925
;;1;12;"FlowC";911.862;55.297;37.295;35;2;255;27.352;202.763;28.084;203.211;121.609;7.688;183.803;37.962;38.683;49.456;23.476;133.973;0.775;52.497;50423.698;48;1.391;2.9;100;873479;0;8.169;185.004;134.815;24.924;2.107;0.475;0.985
;;1;1;"MAX_Flow 03.11.2016 F.lif - Series006 (RGB)_cut.tif";1551.9724;244.77665;47.1589;255;6;255;100.27698;46.62483;100.1781;46.72973;241.14374;85.34225;0;31.76628;105.25545;100.11475;19.73768;77.88083;0.33538;106.65674;379886.608;255;-4.4119;17.53435;0;6759752;1;94.82473;105.25545;79.23953;24.02016;5.07227;0.19715;0.82767
;;1;2;"MAX_Flow 03.11.2016 F.lif - Series006 (RGB)_cut.tif";3210.15961;238.58685;57.9676;255;6;255;155.97237;128.68822;155.72107;128.96764;513.51249;133.70287;21.0985;46.70118;192.73126;181.07781;22.57208;79.30965;0.15298;196.9483;765901.8661;255;-3.28903;8.94544;0;13628558;1;137.49585;213.82976;78.122;28.6807;8.0222;0.12465;0.78588
;;1;1;"FlowG";3190.884;255;0;255;255;255;90.396;204.59;90.396;204.59;385.217;2.883;166.504;165.303;78.086;170.713;23.799;155.644;0.27;181.586;813675.339;255;"NaN";"NaN";100;14095125;2;3.123;167.705;155.368;30.275;7.173;0.139;0.829
;;1;2;"FlowG";2620.248;47.832;29.093;38;0;253;153.741;76.9;145.226;71.668;411.007;74.482;29.793;171.549;99.47;186.172;17.92;151.725;0.195;197.765;125331.215;43;1.771;5.578;99.993;2171086;2;74.963;30.033;149.884;22.987;10.389;0.096;0.821
;"`";1;3;"FlowG";1909.046;55.135;30.294;38;2;255;157.904;199.299;161.933;200.757;350.219;69.196;157.134;151.367;76.404;163.996;14.822;155.455;0.196;168.7;105254.423;48;1.52;3.413;100;1823300;2;69.196;157.134;153.07;17.508;11.065;0.09;0.883
201703;1;0;1;"Static 1";1788.912;67.752;47.331;44;0;221;94.819;127.981;93.299;128.411;189.388;73.485;93.182;45.455;68.182;61.639;36.953;77.602;0.627;70.1;121202.221;56;0.834;-0.061;98.861;844731;1;87.121;93.182;103.436;40.144;1.668;0.6;0.843
;2;0;2;"Static 1";1420.168;93.727;52.131;59;0;255;90.527;195.871;91.621;196.61;163.4;75;159.47;29.545;65.53;65.485;27.613;90.798;0.668;65.846;133108.213;85;0.317;-0.909;99.586;927711;1;92.424;159.47;95.612;29.545;2.372;0.422;0.932
;3;0;3;"Static 1";2090.794;72.643;52.42;41;0;255;119.792;190.376;121.208;193.055;211.376;98.864;153.409;48.485;74.621;62.735;42.434;106.29;0.588;76.069;151881.026;58;1.07;0.518;98.875;1058550;1;99.242;228.03;78.802;48.485;1.478;0.676;0.844
;4;0;4;"Static 1";2243.888;72.85;48.701;54;0;222;203.861;170.96;204.042;170.733;193.316;182.576;135.606;41.667;75;74.758;38.217;89.119;0.755;75.644;163466.77;62;0.827;0.045;98.964;1139298;1;201.515;135.606;97.481;38.983;1.956;0.511;0.964
;5;0;5;"Static 1";1030.619;83.731;51.296;41;0;213;219.226;273.869;221.316;275.14;158.037;186.364;257.955;59.47;36.742;64.421;20.369;150.704;0.519;66.447;86294.766;71;0.593;-0.621;99.22;601440;1;187.121;259.848;151.39;24.218;3.163;0.316;0.829
;6;0;6;"Static 1";1525.913;88.836;62.198;34;0;255;239.76;127.909;239.947;126.171;167.544;211.364;95.455;47.727;57.576;54.035;35.956;61.626;0.683;57.819;135556.703;75;0.629;-0.757;99.201;944776;1;241.667;95.455;95.262;40.848;1.503;0.665;0.874
;7;0;7;"Static 1";1431.933;75.397;57.529;0;0;255;168.783;173.765;169.196;174.238;155.327;153.788;142.803;31.439;63.636;60.625;30.073;93.932;0.746;64.18;107962.867;59;1.077;0.479;98.507;752458;1;165.152;142.803;97.461;31.439;2.016;0.496;0.964
;8;0;8;"Static 1";1070.506;78.237;52.417;35;0;216;203.794;293.907;202.63;293.732;152.89;180.303;270.455;50.379;48.485;63.204;21.565;138.893;0.575;63.929;83753.587;64;0.873;-0.185;99.45;583729;1;180.682;276.515;139.325;24.27;2.931;0.341;0.924
;9;0;9;"Static 1";1564.222;71.656;52.431;0;0;225;280.822;237.956;279.883;237.221;175.836;260.606;207.955;50;54.167;50.144;39.718;129.428;0.636;58.172;112085.342;57;0.808;-0.197;98.266;781190;1;262.879;207.955;111.386;46.251;1.263;0.792;0.865
;10;0;10;"Static 1";2488.809;63.912;53.068;0;0;239;287.235;167.115;290.18;167.954;221.554;259.47;134.848;67.045;57.576;71.231;44.487;151.446;0.637;79.701;159065.513;50;0.974;0.174;97.902;1108623;1;262.879;139.394;142.531;52.978;1.601;0.625;0.896
;11;0;11;"Static 1";812.816;83.486;50.316;22;0;213;310.826;278.418;310.107;280.016;124.163;295.833;257.576;30.303;43.939;44.619;23.194;68.863;0.663;47.276;67858.414;76;0.424;-0.803;99.453;472946;1;296.212;300;52.487;25.397;1.924;0.52;0.904
;12;0;12;"Static 1";1678.145;81.1;49.763;255;0;255;339.736;273.945;338.863;275.298;181.027;309.848;243.939;51.515;56.061;64.072;33.348;53.955;0.644;72.603;136097.48;75;0.779;0.714;99.162;948545;1;309.848;300;50.08;38.659;1.921;0.52;0.901
;13;0;13;"Static 1";810.233;88.709;42.892;92;0;255;118.996;97.832;120.066;97.192;137.509;87.879;84.091;52.273;28.788;48.304;21.357;176.935;0.538;53.057;71874.713;87;0.364;0.365;99.239;500938;1;87.879;93.182;9.866;27.059;2.262;0.442;0.823
;16;0;16;"Static 1";964.187;87.854;48.199;60;0;255;119.209;235.441;119.694;237.233;131.718;95.455;214.394;41.288;38.636;37.071;33.116;163.352;0.698;47.13;84707.444;80;0.645;0.046;99.539;590377;1;95.455;230.303;151.169;36.687;1.119;0.893;0.905
;17;0;17;"Static 1";1703.828;72.428;46.386;63;0;226;230.682;180.42;230.801;179.676;170.597;215.152;149.242;32.576;67.424;68.496;31.672;78.897;0.736;70.226;123405.217;65;0.871;0.392;99.082;860085;1;221.591;216.667;69.806;32.496;2.163;0.462;0.975
;18;0;18;"Static 1";1587.035;88.285;62.188;29;0;255;52.777;155.51;51.477;156.036;160.096;30.303;130.303;45.455;54.924;56.962;35.474;55.244;0.778;63.099;140111.197;74;0.513;-0.86;99.078;976519;1;41.667;185.227;60.511;37.797;1.606;0.623;0.961
;19;0;19;"Static 1";2263.258;76.033;49.083;0;0;255;291.106;318.687;291.391;317.43;225.561;249.242;293.939;83.333;52.273;78.5;36.709;153.352;0.559;98.17;172083.19;69;0.605;-0.341;98.84;1199351;1;249.242;294.318;148.088;41.354;2.138;0.468;0.888
;"Static 2";0;"Static 2";1;1803.403;18.747;53.582;2;0;255;138.941;299.976;139.572;299.094;232.458;110.606;248.864;51.515;92.424;89.402;25.684;64.334;0.419;104.39;33808.396;2;3.408;10.325;90.206;235631;0;112.879;340.909;61.854;29.83;3.481;0.287;0.859
;"Static 2";0;"Static 2";2;1703.541;2.675;2.455;2;0;64;63.122;254.387;65.111;256.086;178.064;46.97;217.424;36.742;68.939;72.284;30.007;103.236;0.675;71.394;4556.789;2;5.989;100.507;89.918;31759;0;57.576;217.424;105.068;32.508;2.409;0.415;0.911
;"Static 2";0;"Static 2";3;2095.96;15.622;34.738;2;0;191;80.021;151.084;92.805;148.509;214.629;30.682;131.818;86.742;44.697;89.735;29.739;159.217;0.572;90.533;32743.199;3;2.757;6.341;92.757;228207;0;30.682;137.121;158.911;32.875;3.017;0.331;0.926
;"Static 2";0;"Static 2";4;1182.134;22.96;47.908;2;0;220;162.634;160.883;160.85;161.807;155.037;145.455;129.924;31.061;65.53;61.561;24.449;106.793;0.618;68.212;27141.73;3;2.265;3.667;97.038;189167;0;149.621;129.924;106.12;26.069;2.518;0.397;0.949
;"Static 2";0;"Static 2";5;1182.134;44.658;34.799;23;0;255;194.525;300.725;195.045;299.983;180.473;179.924;270.833;28.788;75;63.124;23.844;87.697;0.456;76.669;52792.126;34;1.962;4.85;98.641;367940;0;192.803;345.833;78.024;28.093;2.647;0.378;0.839
;"Static 2";0;"Static 2";6;1395.919;43.349;35.843;18;0;255;233.095;281.984;231.229;282.131;146.803;213.258;256.818;43.182;48.864;49.825;35.672;129.596;0.814;54.379;60511.507;32;1.915;4.598;97.338;421741;0;218.939;256.818;116.03;37.276;1.397;0.716;0.966
;"Static 2";0;"Static 2";7;1505.251;37.647;32.907;24;0;255;105.81;123.672;104.794;122.681;167.507;81.818;94.697;41.667;59.091;50.183;38.191;115.158;0.674;59.786;56668.245;27;2.333;7.626;96.311;394955;0;109.091;94.697;98.746;41.62;1.314;0.761;0.908
;"Static 2";0;"Static 2";8;2295.254;92.344;51.669;62;12;242;170.382;280.462;171.673;277.726;262.378;155.303;226.136;37.121;117.045;94.483;30.93;85.047;0.419;117.596;211952.049;75;0.882;-0.278;100;1477221;1;157.576;343.182;84.455;37.121;3.055;0.327;0.874
;;0;;9;1420.885;24.286;56.765;2;0;255;312.503;326.689;315.403;325.538;170.591;295.076;292.424;31.439;74.242;61.432;29.449;97.166;0.614;74.797;34507.576;3;2.607;5.442;93.588;240504;0;312.121;292.424;96.981;31.439;2.086;0.479;0.938
;"Static 3";0;"Static 3";2;2054.924;27.451;30.951;0;0;255;98.708;260.831;98.178;262.598;172.017;75.758;231.061;48.864;58.333;55.112;47.475;102.972;0.873;58.51;56410.554;21;4.428;27.276;91.838;393159;3;88.636;231.061;94.456;47.185;1.161;0.861;0.97
;"Static 3";0;"Static 3";3;2041.007;26.917;33.148;0;0;255;84.202;208.029;83.78;211.787;206.163;62.121;161.364;40.909;85.985;79.25;32.791;69.974;0.603;87.886;54938.017;20;4.503;26.288;90.735;382896;3;76.136;247.348;78.06;35.34;2.417;0.414;0.922
;"Static 3";0;"Static 3";4;1966.397;21.757;18.203;0;0;247;195.557;277.3;195.532;278.078;200.738;157.955;239.773;65.53;64.773;70.988;35.269;46.628;0.613;73.438;42782.369;19;2.317;10.558;89.624;298176;3;158.333;291.288;42.91;40.007;2.013;0.497;0.861
;"Static 3";0;"Static 3";5;3313.103;24.118;20.456;0;0;217;117.953;305.806;118.07;306.443;249.822;88.258;257.955;60.227;89.015;84.398;49.982;54.25;0.667;96.46;79904.155;20;2.152;7.838;91.053;556900;1;95.833;345.833;65.649;58.583;1.689;0.592;0.888
;"Static 3";0;"Static 3";6;3358.299;22.617;23.722;0;0;255;140.505;220.42;140.742;222.556;264.611;100.758;185.227;79.545;83.333;82.291;51.961;43.767;0.603;98.253;75955.148;18;4.209;31.295;87.96;529377;1;126.136;268.561;57.597;51.045;1.584;0.631;0.853
;"Static 3";0;"Static 3";7;1577.422;26.515;21.924;0;0;223;271.53;210.812;270.572;211.404;185.69;239.773;184.848;64.015;52.273;74.481;26.966;30.596;0.575;77.121;41825.643;21;2.286;8.63;93.496;291508;1;239.773;237.121;36.814;31.167;2.762;0.362;0.872
;"Static 3";0;"Static 3";8;2433.425;23.918;21.791;0;0;228;214.146;114.767;212.821;115.337;214.186;186.364;71.97;51.515;75;64.526;48.017;89.299;0.667;79.69;58202.623;19;2.546;10.773;90.212;405649;1;186.364;141.667;60.998;50.568;1.344;0.744;0.897
;"Static 3";0;"Static 3";9;3432.335;28.049;47.171;0;0;255;59.667;189.256;62.648;195.227;273.381;23.106;137.879;68.182;101.515;116.185;37.614;66.118;0.577;109.094;96272.096;18;4.043;16.459;86.36;670978;1;29.167;236.364;63.613;40.81;3.089;0.324;0.878
;"Static 3";0;"Static 3";10;3119.978;25.315;26.363;0;0;255;234.018;296.027;232.576;294.588;230.509;197.727;252.273;72.727;73.864;64.354;61.728;62.71;0.738;74.421;78981.147;20;4.147;28.024;90.476;550467;1;226.136;326.136;82.983;62.836;1.043;0.959;0.935
;"Static 3";0;"Static 3";11;1425.907;25.628;21.5;0;0;226;232.897;345.315;232.923;346.185;157.598;202.273;324.242;59.848;35.227;54.167;33.517;8.99;0.721;60.083;36543.13;21;2.404;9.941;92.614;254691;1;202.273;358.333;5.064;34.995;1.616;0.619;0.959
;"Static 3";0;"Static 3";12;1087.293;24.018;20.275;0;0;200;272.159;158.501;270.556;159.355;156.516;246.97;136.742;50;50.379;63.752;21.715;45.212;0.558;68.085;26114.698;20;2.168;7.912;91.739;182009;1;246.97;187.121;42.745;25.899;2.936;0.341;0.929
;"Static 4";0;"Static 4";1;1801.53811;245.31985;44.18321;255;0;255;140.94089;162.26602;141.17252;162.06272;157.88277;116.28788;138.25758;50.75758;46.21212;54.52055;42.07202;145.44515;0.9082;57.42604;441953.0533;255;-4.66451;20.5961;98.90889;3080236;1;117.04545;145.45455;149.03624;43.58172;1.29589;0.77167;0.98013
;"Static 4";0;"Static 4";2;1820.76446;83.29795;70.10962;0;0;255;176.25946;152.35836;174.59412;154.18159;164.66992;148.86364;125.37879;48.10606;55.68182;55.58331;41.70801;110.88317;0.84379;59.22309;151665.9493;66;1.05351;0.38591;92.60835;1057051;1;148.86364;140.5303;136.81419;42.15111;1.33268;0.75037;0.98224
;"Static 4";0;"Static 4";3;1634.09665;69.71815;57.00297;0;0;255;211.3141;165.02465;211.18526;165.94878;151.95576;191.28788;140.90909;46.59091;48.48485;46.58037;44.66681;63.19218;0.88931;49.19578;113926.1938;57;0.97132;0.50192;90.82448;794020;1;202.27273;189.39394;80.24758;46.04454;1.04284;0.95892;0.97747
;"Static 4";0;"Static 4";4;2140.72544;40.74169;50.78362;0;0;255;80.26442;230.6857;82.87331;230.8985;189.21254;49.62121;208.71212;60.22727;45.45455;62.29838;43.75164;162.74994;0.7514;70.39444;87216.76997;23;1.86343;3.48109;77.46649;607866;1;50.75758;215.5303;147.07953;43.03856;1.42391;0.70229;0.94999
;"Static 4";0;"Static 4";5;2373.73737;58.42215;53.62534;0;0;255;150.65768;211.29259;152.22616;214.16044;200.72842;119.31818;176.13636;51.13636;70.07576;64.80362;46.63839;101.56062;0.74033;72.03048;138678.8338;45;1.07375;0.70947;86.24275;966536;1;152.65152;246.21212;76.62146;50.86803;1.38949;0.71969;0.9544
;"Static 4";0;"Static 4";6;2174.87374;0;0;0;0;0;190.11496;207.34556;190.11496;207.34556;194.67043;169.69697;174.62121;48.10606;64.39394;57.31237;48.31654;99.82656;0.72118;69.20528;0;0;"NaN";"NaN";0;0;1;170.83333;174.62121;131.89397;48.10606;1.18619;0.84304;0.93756
;"Static 4";0;"Static 4";7;2277.46212;0;0;0;0;0;183.44916;271.80063;183.44916;271.80063;215.20807;146.9697;240.5303;73.10606;71.59091;64.86131;44.707;124.85949;0.61794;75.71306;0;0;"NaN";"NaN";0;0;1;146.9697;257.19697;164.92087;53.08896;1.45081;0.68927;0.82569
;"Static 4";0;"Static 4";8;1992.65381;56.31783;57.6264;0;0;255;107.94544;321.24379;108.7985;322.16784;217.86473;82.95455;272.34848;52.27273;90.15152;78.89362;32.15882;112.76464;0.52756;91.67919;112221.9353;38;1.14678;0.53847;84.60541;782142;1;100.37879;272.34848;100.47423;34.62974;2.45325;0.40762;0.85885
;"Static 4";0;"Static 4";9;2134.12534;66.45025;60.12489;0;0;255;213.7325;248.20118;217.33647;248.67906;191.90469;172.34848;225.75758;76.89394;47.72727;69.00024;39.38034;156.6154;0.72821;78.37248;141813.16;53;0.96561;0.28192;84.95361;988381;1;172.34848;240.5303;168.85299;40.48267;1.75215;0.57073;0.95971
;"Static 4";0;"Static 4";10;960.0264;0;0;0;0;0;243.23823;232.39667;243.23823;232.39667;130.49337;217.42424;213.63636;41.66667;40.15152;40.24101;30.37557;139.85623;0.70846;47.82038;0;0;"NaN";"NaN";0;0;1;217.42424;223.48485;147.94651;33.27433;1.32478;0.75484;0.94606
;"Static 4";0;"Static 4";11;1322.17057;0;0;0;0;0;231.09729;189.04802;231.09729;189.04802;167.02485;206.43939;159.09091;50;62.12121;63.26526;26.60923;49.2136;0.59557;68.15235;0;0;"NaN";"NaN";0;0;1;218.18182;221.21212;65.71417;30.26631;2.37757;0.4206;0.90321
;"Static 4";0;"Static 4";12;1818.46878;0;0;0;0;0;155.81676;297.36005;155.81676;297.36005;177.83933;136.74242;256.81818;38.25758;69.31818;66.04801;35.05551;94.12415;0.72254;71.80304;0;0;"NaN";"NaN";0;0;1;147.34848;256.81818;106.23602;38.25758;1.8841;0.53076;0.9408
;"Static 4";0;"Static 4";13;2012.59757;255;0;255;255;255;258.99935;280.54508;258.99935;280.54508;215.57903;216.66667;253.40909;80.30303;55.68182;69.87363;36.67362;147.78331;0.54419;83.15494;513212.3795;255;"NaN";"NaN";100;3576885;0;216.66667;278.78788;164.9509;44.45961;1.90528;0.52486;0.81871
;"Static 4";0;"Static 4";14;2003.98875;0;0;0;0;0;87.99653;352.70091;87.99653;352.70091;201.87596;64.01515;303.40909;47.34848;76.89394;63.95505;39.89611;87.4184;0.61793;77.38591;0;0;"NaN";"NaN";0;0;1;83.71212;303.40909;96.46407;45.4902;1.60304;0.62381;0.87376
;"Static 4";0;"Static 4";15;3696.33838;0;0;0;0;0;50.14689;322.22712;50.14689;322.22712;238.68256;15.5303;285.22727;68.56061;73.10606;74.29072;63.35009;83.876;0.81534;82.36699;0;0;"NaN";"NaN";0;0;1;15.90909;346.9697;34.12855;61.59987;1.1727;0.85273;0.93816
;"Static 4";0;"Static 4";16;1772.5551;0;0;0;0;0;123.13041;230.62123;123.13041;230.62123;209.5545;83.33333;201.89394;73.10606;53.0303;72.45189;31.15015;132.96127;0.50724;86.98936;0;0;"NaN";"NaN";0;0;1;83.33333;202.27273;146.72511;38.05193;2.32589;0.42994;0.79889
;"Static 4";0;"Static 4";17;2262.10973;0;0;0;0;0;218.20087;304.2626;218.20087;304.2626;186.80929;182.57576;276.51515;62.12121;55.68182;56.827;50.68379;15.25445;0.81457;67.10535;0;0;"NaN";"NaN";0;0;1;182.57576;313.63636;22.22181;50.08487;1.12121;0.8919;0.95514
;"Static 4";0;"Static 4";18;1014.97934;0;0;0;0;0;294.8091;277.9118;294.8091;277.9118;129.78206;275;253.0303;40.5303;46.21212;39.48047;32.73294;111.39456;0.75725;46.60784;0;0;"NaN";"NaN";0;0;1;290.90909;299.24242;82.52844;31.47923;1.20614;0.82909;0.91342
;"Static 4";0;"Static 4";19;2612.77548;0;0;0;0;0;101.58925;174.16321;101.58925;174.16321;206.40456;77.27273;141.66667;60.60606;60.60606;65.34805;50.90725;118.45052;0.77068;71.13652;0;0;"NaN";"NaN";0;0;1;78.78788;148.86364;143.00807;56.01586;1.28367;0.77902;0.91292
;"Dynamic 1";1;"Dynamic 1";1;1527.20386;78.04547;37.89756;45;11;236;35.47442;134.7113;37.15149;134.87292;188.22644;0;120.45455;83.33333;27.27273;79.4343;24.4793;174.09323;0.54168;84.56731;119191.3453;69;1.12144;1.36822;100;830716;1;0;123.48485;170.20015;25.41964;3.24496;0.30817;0.95462
;"Dynamic 1";1;"Dynamic 1";2;2623.67998;73.50055;55.77633;36;1;255;188.52299;114.40821;186.53806;114.06715;315.96708;104.54545;99.24242;146.21212;33.33333;130.01629;25.6935;171.10089;0.33025;146.49447;192841.9135;58;1.25963;1.26144;100;1344031;2;104.54545;106.06061;176.44215;29.86101;5.06028;0.19762;0.84112
;"Dynamic 1";1;"Dynamic 1";3;955.86547;1.64275;12.86234;0;0;255;37.12798;132.81792;51.22995;131.23834;168.6731;5.30303;121.9697;71.9697;18.93939;73.90904;16.46681;173.39756;0.4222;73.5473;1570.24793;0;15.37797;264.32193;7.35515;10944;3;5.30303;123.48485;168.11134;18.5796;4.48837;0.2228;0.94416
;"Dynamic 1";1;"Dynamic 1";4;8129.87833;32.63812;67.46406;255;0;255;116.98343;268.43577;121.82518;265.95871;498.79576;3.0303;234.84848;221.21212;67.42424;216.34021;47.84724;12.43978;0.41063;230.39397;265343.9222;11;2.9097;6.63503;99.81822;1849341;3;3.0303;299.24242;16.23006;48.93222;4.52148;0.22117;0.95007
;"Dynamic 1";1;"Dynamic 1";5;1400.22383;39.91372;72.56945;255;0;255;151.74996;165.83777;157.77962;167.12475;245.28497;84.84848;155.30303;115.15152;24.24242;95.74516;18.62047;8.67171;0.29246;117.67568;55888.14279;13;2.47334;4.35864;99.95901;389518;3;84.84848;179.54545;11.88866;19.9708;5.14193;0.19448;0.88734
;"Dynamic 1";1;"Dynamic 1";6;1911.15702;92.81689;43.00476;78;11;248;101.72573;87.44179;101.45524;87.20556;303.03559;44.69697;71.9697;143.18182;30.30303;116.56858;20.87493;169.32661;0.26153;145.21959;177387.655;83;0.85727;0.39281;100;1236321;1;44.69697;74.24242;170.39026;22.41558;5.58414;0.17908;0.84722
;"Dynamic 1";1;"Dynamic 1";7;3607.81107;79.52114;39.34018;45;6;245;88.57376;119.62994;88.64727;119.2663;375.12088;3.0303;102.27273;168.18182;39.01515;169.84538;27.04582;172.94656;0.32219;168.25389;286897.2394;73;1.0538;1.08565;100;1999559;1;3.0303;119.69697;178.3229;28.73021;6.27991;0.15924;0.89868
;"Dynamic 1";1;"Dynamic 1";8;3093.29086;23.47669;50.25095;9;0;255;275.2388;205.6599;292.99924;205.68638;430.53218;168.18182;191.66667;201.51515;28.0303;212.53813;18.53079;176.14757;0.20971;202.83552;72620.23646;11;4.17375;16.06933;99.92115;506134;3;168.18182;192.80303;173.45894;20.38628;11.46946;0.08719;0.87987
;"Dynamic 2";1;"Dynamic 2";1;3713.69949;87.1904;56.19436;106;0;255;238.07398;113.51072;231.99472;113.85756;438.79409;117.04545;98.10606;212.5;28.40909;201.98419;23.4099;3.13096;0.24238;212.93708;323798.9268;72;1.36829;1.62693;99.915;2256749;1;117.04545;119.31818;3.6717;28.40909;8.62815;0.1159;0.89485
;"Dynamic 2";1;"Dynamic 2";2;2978.36318;75.48574;55.51772;106;0;255;128.33011;178.83197;131.64569;178.77166;393.99129;38.25758;166.66667;186.36364;27.65152;186.7562;20.30546;179.4325;0.24111;186.45023;224823.9497;62;1.42352;2.00751;98.65594;1566933;1;38.25758;179.16667;178.25372;27.41398;9.19734;0.10873;0.77641
;"Dynanuc 3";1;"Dynanuc 3";1;3713.69949;87.1904;56.19436;106;0;255;238.07398;113.51072;231.99472;113.85756;438.79409;117.04545;98.10606;212.5;28.40909;201.98419;23.4099;3.13096;0.24238;212.93708;323798.9268;72;1.36829;1.62693;99.915;2256749;0;117.04545;119.31818;3.6717;28.40909;8.62815;0.1159;0.89485
;"Dynamc3";1;"Dynamc3";2;2978.36318;75.48574;55.51772;106;0;255;128.33011;178.83197;131.64569;178.77166;393.99129;38.25758;166.66667;186.36364;27.65152;186.7562;20.30546;179.4325;0.24111;186.45023;224823.9497;62;1.42352;2.00751;98.65594;1566933;0;38.25758;179.16667;178.25372;27.41398;9.19734;0.10873;0.77641
;"Dynamic 4";1;"Dynamic 4";3;3159.72222;81.78694;59.72326;106;0;255;164.81993;245.04247;179.59978;246.75233;459.25582;59.4697;225.75758;217.04545;38.25758;205.69447;19.55854;173.35951;0.18826;217.93738;258424.0129;65;1.40261;1.5304;99.45055;1801112;2;59.4697;233.33333;174.81459;29.44731;10.51686;0.09509;0.67328
;"Dynamic 4";1;"Dynamic 4";3;3159.72222;81.78694;59.72326;106;0;255;164.81993;245.04247;179.59978;246.75233;459.25582;59.4697;225.75758;217.04545;38.25758;205.69447;19.55854;173.35951;0.18826;217.93738;258424.0129;65;1.40261;1.5304;99.45055;1801112;2;59.4697;233.33333;174.81459;29.44731;10.51686;0.09509;0.67328
;"Dynamic 4";1;"Dynamic 4";4;3993.05556;114.84869;70.12554;255;0;255;253.25658;312.96268;254.92454;313.34685;345.64185;199.24242;287.87879;146.9697;48.86364;130.93533;38.82922;2.1691;0.42001;148.09008;458597.1935;102;0.50406;-0.74207;99.98922;3196239;1;199.24242;322.72727;7.05231;48.86364;3.37208;0.29655;0.82185
;"Dynamic 4";1;"Dynamic 4";5;1675.8494;93.0506;63.4747;255;0;255;74.71458;321.33558;76.92278;321.32342;166.45508;46.21212;301.89394;61.36364;38.25758;58.91815;36.21562;176.52518;0.76007;62.86053;155938.7913;77;0.80754;-0.15676;99.96575;1086831;1;46.21212;318.93939;167.47119;38.25758;1.62687;0.61468;0.92132
;"Dynamic 4";1;"Dynamic 4";6;4627.09481;79.19908;66.06287;1;0;255;103.72517;221.42683;111.34903;220.36664;475.03091;3.40909;206.06061;219.69697;36.36364;215.50191;27.33804;1.43506;0.25768;219.81482;366461.6334;62;0.97148;0.2091;98.67283;2554091;1;3.40909;229.16667;1.87626;34.72631;7.88286;0.12686;0.80101
;"Dynamic 4";1;"Dynamic 4";7;1743.4286;103.69649;60.81399;106;0;255;177.48435;97.9022;183.90867;97.75153;216.3538;127.65152;86.74242;95.45455;22.34848;98.54404;22.52599;1.68195;0.46804;95.7547;180787.4197;88;1.11836;0.59648;99.95885;1260016;1;127.65152;101.13636;4.53777;22.31127;4.37468;0.22859;0.97465
;"Dynamic 5";1;"Dynamic 5";8;1952.7663;86.06855;54.14987;106;0;255;103.00225;153.80249;107.4121;153.30685;233.0776;58.33333;138.25758;101.13636;33.71212;86.05557;28.89225;9.74665;0.45171;103.25983;168071.7688;77;1.32411;1.73658;99.78692;1171393;1;58.33333;162.87879;11.63969;32.60607;2.9785;0.33574;0.83746
;"Dynamic 5";1;"Dynamic 5";1;3479.39624;89.44305;53.00313;54;1;250;155.82812;145.44675;164.78657;148.19834;339.59316;85.22727;117.42424;152.65152;55.68182;147.6039;30.01347;163.07338;0.37914;162.10395;311207.8168;78;0.66279;-0.32618;100;2168994;0;85.22727;118.56061;160.33717;33.88634;4.91792;0.20334;0.92679
;"Dynamic 5";1;"Dynamic 5";2;2942.63659;112.05222;59.67036;156;0;255;168.07563;122.03797;174.18693;123.33208;368.0864;91.28788;99.24242;168.18182;48.48485;169.11671;22.15441;167.01587;0.27293;170.82325;329728.9658;107;0.37824;-0.68049;99.96587;2298079;0;91.28788;115.90909;169.91106;26.65743;7.63355;0.131;0.83929
